name,price,qty,sku,condition,weight,memory_capacity,memory_card_brand,memory_speed
Micron DDR2 4GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110509030754,New & Unused,51,4GB,Micron,PC2-5300 / 667MHz
Micron DDR2 4GB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110509020436,New & Unused,51,4GB,Micron,PC2-5300 / 667MHz
Micron DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107022045,New & Unused,99,4GB,Micron,PC2-4200 / 533MHZ
Micron DDR2 Server 4GB PC2-4200R 533HZ  DRAM Memory Module ECC REG,68,59,osst-20111107022741,New & Unused,99,4GB,Micron,PC2-4200 / 533MHZ
Micron DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107021909,New & Unused,99,4GB,Micron,PC2-5300 / 667MHZ
Nanya DDR2 4GB 4096MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110124031647,New & Unused,51,4GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 4GB 4096MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110119055610,New & Unused,51,4GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107021144,New & Unused,99,4GB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107020236,New & Unused,99,4GB,Nanya,PC2-5300 / 667MHz
Qimonda DDR2 4GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110512025029,New & Unused,51,4GB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 4GB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110511094203,New & Unused,51,4GB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107014741,New & Unused,99,4GB,Qimonda / Infineon,PC2-5300 / 667MHZ
Qimonda DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107015642,New & Unused,99,4GB,Qimonda / Infineon,PC2-5300 / 667MHZ
Samsung DDR2 4GB 4096MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20101229054448,New & Unused,51,4GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 4GB 4096MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20101229054438,New & Unused,51,4GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimn,68,59,osst-20110909075249,New & Unused,99,4GB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20110909074701,New & Unused,99,4GB,Samsung,PC2-5300 / 667MHZ
Elixir DDR2 4GB 4096MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110511024600,New & Unused,51,4GB,Elixir,PC2-6400 / 800MHz
Elixir DDR2 4GB 4096MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110510084701,New & Unused,51,4GB,Elixir,PC2-6400 / 800MHz
Elpida DDR2 4GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110506041052,New & Unused,51,4GB,ELPIDA,PC2-6400 / 800MHz
Elpida DDR2 4GB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110506033326,New & Unused,51,4GB,ELPIDA,PC2-6400 / 800MHz
ELPIDA DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107030533,New & Unused,99,4GB,ELPIDA,PC2-6400 / 800MHz
Hynix DDR2 4GB 4096MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20101223054271,New & Unused,51,4GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107030326,New & Unused,99,4GB,Hynix,PC2-6400 / 800MHz
Infineon DDR2 4GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110512031238,New & Unused,51,4GB,Qimonda / Infineon,PC2-6400 / 800MHz
Infineon DDR2 4GB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110511094006,New & Unused,51,4GB,Qimonda / Infineon,PC2-6400 / 800MHz
Infineon DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107023403,New & Unused,99,4GB,Qimonda / Infineon,PC2-6400 / 800MHz
Micron DDR2 4GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110509030948,New & Unused,51,4GB,Micron,PC2-6400 / 800MHz
Micron DDR2 4GB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110509020907,New & Unused,51,4GB,Micron,PC2-6400 / 800MHz
Micron DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107023118,New & Unused,99,4GB,Micron,PC2-6400 / 800MHz
Nanya DDR2 4GB 4096MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110124031905,New & Unused,51,4GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 4GB 4096MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110509083459,New & Unused,51,4GB,Nanya,PC2-6400 / 800MHz
Nanya DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107015954,New & Unused,99,4GB,Nanya,PC2-6400 / 800MHz
Qimonda DDR2 4GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110512030236,New & Unused,51,4GB,Qimonda / Infineon,PC2-6400 / 800MHz
Qimonda DDR2 4GB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110511094349,New & Unused,51,4GB,Qimonda / Infineon,PC2-6400 / 800MHz
Qimonda DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107015809,New & Unused,99,4GB,Qimonda / Infineon,PC2-6400 / 800MHZ
Samsung DDR2 4GB 4096MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20101229054449,New & Unused,51,4GB,Samsung,PC2-6400 / 800MHZ
Samsung DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20110909075005,New & Unused,99,4GB,Samsung,PC2-6400 / 800MHZ
Elpida DDR3 4GB PC3-10600E 1333MHZ Server DRAM Memory ECC REG,58,59,osst-20110909090509,New & Unused,99,4GB,ELPIDA,PC3-10600 / 1333MHz
Hynix  DDR3 4GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,75,59,osst-20110920083224,New & Unused,99,4GB,Hynix,PC3-10600 / 1333MHz
Micron DDR3 4GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,58,59,osst-20110916085920,New & Unused,99,4GB,Micron,PC3-10600 / 1333MHz
Nanya DDR3 4GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,75,59,osst-20110916091626,New & Unused,99,4GB,Nanya,PC3-10600 / 1333MHz
Qimonda  DDR3 4GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,75,59,osst-20110920083507,New & Unused,99,4GB,Qimonda / Infineon,PC3-10600 / 1333MHz
Samsung DDR3 4GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,58,59,osst-20110907091101,New & Unused,99,4GB,Samsung,PC3-10600 / 1333MHZ
Elpida DDR3 4GB PC3-8500R 1066MHZ  Server RAM DRAM ECC REG,58,59,osst-20110916080516,New & Unused,99,4GB,ELPIDA,PC3-8500 / 1066MHz
Hynix  DDR3 4GB  PC3-8500R 1066MHZ  Server RAM Dram ECC REG ,75,59,osst-20110920082942,New & Unused,99,4GB,Hynix,PC3-8500 / 1066MHz
Micron DDR3 4GB  PC3-8500R 1066MHZ  Server RAM Dram ECC REG ,58,59,osst-20110916085701,New & Unused,99,4GB,Micron,PC3-8500 / 1066MHz
Nanya DDR3 4GB  PC3-8500R 1066MHZ  Server RAM Dram ECC REG ,75,59,osst-20110916092220,New & Unused,99,4GB,Nanya,PC3-8500 / 1066MHz
Qimonda   DDR3 4GB  PC3-8500R 1066MHZ  Server RAM Dram ECC REG ,75,59,osst-20110920083859,New & Unused,99,4GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Samsung DDR3 4GB  PC3-8500R 1066MHZ  Server RAM Dram ECC REG ,58,59,osst-20110907084311,New & Unused,99,4GB,Samsung,PC3-8500 / 1066MHz
Elpida 512MB SDRAM PC 133S Lodimm Desktop Memory 168pin ,25,59,osst-20101229054314,New & Unused,51,512MB,ELPIDA,PC-133
Elixir DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110510071305,New & Unused,51,512MB,Elixir,PC-2100 / 266Mhz
Elixir DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110510021914,New & Unused,51,512MB,Elixir,PC-2100 / 266Mhz
Elpida DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20101229054325,New & Unused,51,512MB,ELPIDA,PC-2100 / 266MHz
Elpida DDR1 512MB PC 2100E 266Mhz Server DRAM Memory Module ECC ,22,59,osst-20110908032547,New & Unused,99,512MB,ELPIDA,PC-2100 / 266MHz
Elpida DDR1 512MB PC 2100R 266Mhz Server DRAM Memory Module ECC REG ,22,59,osst-20110908033444,New & Unused,99,512MB,ELPIDA,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110505072808,New & Unused,51,512MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2100E 266Mhz Server DRAM Memory Module ECC,22,59,osst-20110903080634,New & Unused,99,512MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905024015,New & Unused,99,512MB,Hynix,PC-2100 / 266MHz
Infineon DDR1 512MB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110908021550,New & Unused,99,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Infineon DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110511095617,New & Unused,51,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Infineon DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110511072842,New & Unused,51,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Infineon DDR1 512MB PC 2100E 266Mhz Server DRAM Memory Module ECC,22,59,osst-20110906085343,New & Unused,99,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Micron DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110509022406,New & Unused,51,512MB,Micron,PC-2100 / 266MHz
Micron DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110507033704,New & Unused,51,512MB,Micron,PC-2100 / 266MHz
Micron DDR1 512MB PC 2100E 266Mhz Server DRAM Memory Module ECC,22,59,osst-20110905075814,New & Unused,99,512MB,Micron,PC-2100 / 266MHz
Micron DDR1 512MB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905075038,New & Unused,99,512MB,Micron,PC-2100 / 266MHz
Nanya DDR1 512MB PC 2100E 266Mhz Server DRAM Memory Module ECC ,22,59,osst-20110908030539,New & Unused,99,512MB,Nanya,PC-2100 / 266MHz
Nanya DDR1 512MB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110908024527,New & Unused,99,512MB,Nanya,PC-2100 / 266MHz
Nanya DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110119055594,New & Unused,51,512MB,Nanya,PC-2100 / 266MHz
Nanya DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110119055587,New & Unused,99,512MB,Nanya,PC-2100 / 266MHz
Qimonda DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110511082220,New & Unused,51,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Qimonda DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110511073108,New & Unused,51,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Qimonda DDR1 512MB PC 2100E 266Mhz Server DRAM Memory Module ECC,22,59,osst-20110906080106,New & Unused,99,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Qimonda DDR1 512MB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110906035316,New & Unused,99,512MB,Qimonda / Infineon,PC-2100 / 266MHz
Samsung DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110506085119,New & Unused,51,512MB,Samsung,PC-2100 / 266MHZ
Samsung DDR1 512MB PC 2100E 266MHz Server DRAM Memory ModuleECC,22,59,osst-20110803062104,New & Unused,99,512MB,Samsung,PC-2100 / 266MHZ
Elpida DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC,15,59,osst-20111108030423,New & Unused,99,512MB,ELPIDA,PC2-3200 / 400MHZ
Elpida DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110908024614,New & Unused,99,512MB,ELPIDA,PC2-3200 / 400MHZ
Hynix DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC ,15,59,osst-20111107082308,New & Unused,99,512MB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110907091952,New & Unused,99,512MB,Hynix,PC2-3200 / 400MHZ
Infineon DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC,15,59,osst-20111107080259,New & Unused,99,512MB,Qimonda / Infineon,PC2-3200 / 400MHZ
Infineon DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110907090842,New & Unused,99,512MB,Qimonda / Infineon,PC2-3200 / 400MHZ
Micron DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC,15,59,osst-20111107074305,New & Unused,99,512MB,Micron,PC2-3200 / 400MHZ
Micron DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110907085659,New & Unused,99,512MB,Micron,PC2-3200 / 400MHZ
Nanya DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC ,15,59,osst-20111107043341,New & Unused,99,512MB,Nanya,PC2-3200 / 400MHz
Nanya DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110907083543,New & Unused,99,512MB,Nanya,PC2-3200 / 400MHz
Qimonda DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC ,15,59,osst-20110913023205,New & Unused,99,512MB,Qimonda / Infineon,PC2-3200 / 400MHZ
Qimonda DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110906071719,New & Unused,99,512MB,Qimonda / Infineon,PC2-3200 / 400MHZ
Samsung DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC,15,59,osst-20110908032712,New & Unused,99,512MB,Samsung,PC2-3200 / 400MHZ
Samsung DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110906041722,New & Unused,99,512MB,Samsung,PC2-3200 / 400MHZ
Elixir DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110510085119,New & Unused,51,512MB,Elixir,PC2-4200 / 533MHz
elixir DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523024831,New & Unused,51,512MB,Elixir,PC2-4200 / 533MHz
Elixir DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110510072335,New & Unused,51,512MB,Elixir,PC2-4200 / 533MHz
Elixir DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523015359,New & Unused,51,512MB,Elixir,PC2-4200 / 533MHz
Elpida DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110506043448,New & Unused,51,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523023642,New & Unused,51,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523015801,New & Unused,51,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC,15,59,osst-20111108030251,New & Unused,99,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm  FBD,15,59,osst-20111108025304,New & Unused,99,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20111108023605,New & Unused,99,512MB,ELPIDA,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20101223054235,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110520030705,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110520034322,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC ,15,59,osst-20111107082129,New & Unused,99,512MB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107081523,New & Unused,99,512MB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107080926,New & Unused,99,512MB,Hynix,PC2-4200 / 533MHZ
Infineon DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110512020939,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110521030024,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110511075140,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110521025126,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC,15,59,osst-20111107080536,New & Unused,99,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107080127,New & Unused,99,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107075444,New & Unused,99,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Micron DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110509023903,New & Unused,51,512MB,Micron,PC2-4200 / 533MHz
Micron DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523022905,New & Unused,51,512MB,Micron,PC2-4200 / 533MHz
Micron DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523015805,New & Unused,51,512MB,Micron,PC2-4200 / 533MHz
Micron DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110507043317,New & Unused,51,512MB,Micron,PC2-4200 / 533MHz
Micron DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC,15,59,osst-20111107074821,New & Unused,99,512MB,Micron,PC2-4200 / 533MHZ
Micron DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107060236,New & Unused,99,512MB,Micron,PC2-4200 / 533MHZ
Micron DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107073827,New & Unused,99,512MB,Micron,PC2-4200 / 533MHZ
Nanya DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110509085406,New & Unused,51,512MB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523024517,New & Unused,51,512MB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110119055602,New & Unused,51,512MB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523015701,New & Unused,51,512MB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC ,15,59,osst-20111107043204,New & Unused,99,512MB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111110020459,New & Unused,99,512MB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107042242,New & Unused,99,512MB,Nanya,PC2-4200 / 533MHz
Qimonda DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110511101609,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110521025734,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110511075528,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110521024635,New & Unused,51,512MB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC ,15,59,osst-20110913023002,New & Unused,99,512MB,Qimonda / Infineon,PC2-4200 / 533MHZ
Qimonda DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm,15,59,osst-20110913023445,New & Unused,99,512MB,Qimonda / Infineon,PC2-4200 / 533MHZ
Qimonda DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20110909083039,New & Unused,99,512MB,Qimonda / Infineon,PC2-4200 / 533MHZ
Samsung DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20101229054440,New & Unused,51,512MB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110520101506,New & Unused,51,512MB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin,5.5,59,osst-20110507022414,New & Unused,51,512MB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin,5.5,59,osst-20110520100316,New & Unused,51,512MB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC ,15,59,osst-20110908090700,New & Unused,99,512MB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FBD,15,59,osst-20111110020204,New & Unused,99,512MB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20110908082151,New & Unused,99,512MB,Samsung,PC2-4200 / 533MHZ
Elixir DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110510085243,New & Unused,51,512MB,Elixir,PC2-5300 / 667MHz
elixir DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523024953,New & Unused,51,512MB,Elixir,PC2-5300 / 667MHz
Elixir DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110510072826,New & Unused,51,512MB,Elixir,PC2-5300 / 667MHz
Elixir DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523020220,New & Unused,51,512MB,Elixir,PC2-5300 / 667MHz
Elpida DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110506043721,New & Unused,51,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523024027,New & Unused,51,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523021812,New & Unused,51,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC,15,59,osst-20111108025824,New & Unused,99,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm  FBD,15,59,osst-20111108025545,New & Unused,99,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20111108023719,New & Unused,99,512MB,ELPIDA,PC2-5300 / 667MHz
